x;collocation_re;collocation_im;collocation_abs;galerkin_re;galerkin_im;galerkin_abs;abs_difference
-0.26749999999999996;-0.89633973513789544;1.0123565914456083;1.3521430357142112;-0.89696512542742401;1.0113291452466064;1.3517888430736016;0.0012028128308593966
-0.26249999999999996;-0.92097283114493855;0.9941066846912151;1.3551527796727876;-0.92161589715168502;0.99304265445796835;1.3548097930911309;0.001243259516873276
-0.25749999999999995;-0.94497869277451085;0.97527303779701202;1.3579919837950574;-0.94562625613648976;0.97417587181354759;1.3576552012637082;0.0012740139336164663
-0.25249999999999995;-0.96834800865358883;0.9558641438286255;1.3606520963569646;-0.96898706758797892;0.95473784296888597;1.3603162448304553;0.0012949710221753206
-0.24750000000000005;-0.99105827857998219;0.93590002452783883;1.3631233867310497;-0.9916762488420563;0.93474907753159098;1.3627830423305143;0.0013063560896554528
-0.24250000000000005;-1.0131048646288776;0.91538599881911797;1.3653984742809591;-1.0136899239148134;0.91421528005078812;1.3650482922317295;0.001308769193776909
-0.23750000000000004;-1.0344707044062971;0.89433960200823293;1.3674695470083071;-1.0350120062535115;0.89315429511299749;1.3671044027314498;0.0013030579901487348
-0.23250000000000004;-1.0551425751704389;0.87277517619054967;1.3693291649971346;-1.0556304915077208;0.87158067148342433;1.3689443383513915;0.0012903115311936272
-0.22750000000000004;-1.075114152939264;0.85070140674500128;1.370971671949583;-1.0755404999545211;0.84950319254441109;1.3705630380196192;0.0012718054284813151
-0.22250000000000003;-1.0943659916675907;0.82814134622500657;1.3723902553741612;-1.0947241629982214;0.82694492755347448;1.3719544111444;0.0012488812352166759
-0.21750000000000003;-1.1128942955529126;0.80510182728329882;1.3735802362327148;-1.1131794237668382;0.80391260223631522;1.3731146716615601;0.0012229285795783533
-0.21250000000000002;-1.1306864336905511;0.78160085117477829;1.3745369045205715;-1.1308954704699326;0.78042402824838608;1.3740401118587651;0.0011952441487898967
-0.20750000000000002;-1.1477299688917779;0.75765671062588225;1.375255529946618;-1.1478617289885831;0.75649721769500111;1.3747270962838178;0.001166955260442073
-0.20250000000000001;-1.1640216289520158;0.73327761627006915;1.3757334099275262;-1.1640768028174655;0.73214000262578494;1.3751740930888048;0.0011389508150443926
-0.19750000000000001;-1.1795458354036112;0.70848871086091114;1.3759667987402018;-1.1795269614531039;0.70737708842376412;1.3753785653490729;0.0011117826535687783
-0.1925;-1.1942991300608064;0.68329937391952333;1.3759536498235729;-1.1942104990786628;0.68221733778488403;1.3753396715299111;0.0010856600055546388
-0.1875;-1.2082737246258721;0.65772656176601729;1.3756924160850144;-1.208121280284135;0.65667713948697481;1.3750570509619495;0.00106043688971969
-0.1825;-1.2214583173357314;0.63179314935644915;1.375181080644428;-1.2212495135474761;0.63077876323709836;1.3745298186983324;0.0010356535236850685
-0.17749999999999999;-1.2338523666437733;0.60550653147496103;1.3744198129870211;-1.2335959492769735;0.60452896237964726;1.3737591609988886;0.0010106390068214931
-0.17249999999999999;-1.24544485317442;0.5788925465340804;1.373407973885169;-1.2451507006136926;0.57795292107063179;1.3727453683086479;0.00098459216965376419
-0.16749999999999998;-1.2562324498547819;0.55196444052419324;1.3721460241793992;-1.255911298499615;0.55106323070968033;1.3714896550609412;0.00095672217633956526
-0.16249999999999998;-1.2662120841477398;0.52473672148485584;1.3706354981965256;-1.2658752831280622;0.52387375407619008;1.3699941396387183;0.00092636260463986879
-0.15749999999999997;-1.2753744520065415;0.49723681711296674;1.3688770745116672;-1.2750337435889199;0.49641129425760833;1.3682599242676405;0.0008930678644746918
-0.15249999999999997;-1.2837210689952194;0.46947166530142415;1.3668735960223686;-1.2833882478821725;0.46868221235193674;1.3662900171549153;0.00085674141533144486
-0.14749999999999996;-1.2912458554647361;0.44146604377337711;1.3646274682343806;-1.2909325614066562;0.44071074486095002;1.3640868149556478;0.00081769775219314278
-0.14249999999999996;-1.297945912664908;0.41323831867722255;1.3621415125554022;-1.2976633463845242;0.41251478243521639;1.3616528949322788;0.00077675504266553816
-0.13749999999999996;-1.3038220993111638;0.3847999408604012;1.3594201194400275;-1.3035807461004771;0.38410537396041317;1.3589921632993862;0.00073530575332152648
-0.13249999999999995;-1.3088685939299749;0.35618091794266815;1.3564666757730215;-1.3086780456202916;0.35551218132432483;1.3561073475792858;0.00069535409902900941
-0.12749999999999995;-1.3130879004140696;0.32738986807743997;1.3532863554819405;-1.3129565830908956;0.32674358334799825;1.3530027192658596;0.00065949085730976321
-0.12250000000000005;-1.3164788837415002;0.29844834436565221;1.3498844637937966;-1.3164139001683097;0.29782096387172635;1.3496825119552467;0.00063073698872292007
-0.11750000000000005;-1.3190399304252043;0.26938051624957288;1.3462660214797868;-1.3190469123630531;0.26876840839409161;1.3461505169798795;0.00061214767352167816
-0.11250000000000004;-1.3207747693110574;0.24019503809385664;1.3424379492451732;-1.320857723281742;0.23959459565366378;1.3424122673081729;0.00060614559739149835
-0.10750000000000004;-1.3216820794198054;0.21092142077278853;1.3384062779291917;-1.3218433254317406;0.21032912306229434;1.3384723071459477;0.00061385409848076504
-0.10250000000000004;-1.321764959581496;0.18157278111066344;1.3341781302426354;-1.3220050703616848;0.18098529802238839;1.3343361960773814;0.00063465704579093534
-0.097500000000000031;-1.3210265442044473;0.15216564113526265;1.3297614495972012;-1.3213443293436629;0.15157991008531446;1.3300102653100563;0.0006663844667904944
-0.092500000000000027;-1.3194677715570125;0.12272939895420582;1.325163275051527;-1.3198603057093228;0.12214268451194471;1.3254999290708738;0.00070591564473933385
-0.087500000000000022;-1.3170942518298809;0.093270988026830953;1.3203926481962913;-1.3175569475684068;0.092680970251651978;1.3208126560313409;0.00074980552243708001
-0.082500000000000018;-1.31390912512208;0.063816914239155115;1.3154580143896943;-1.314435812937951;0.063221729606162097;1.315955353888667;0.0007947608462537313
-0.077500000000000013;-1.3099168306448104;0.034386307004206772;1.3103680861940787;-1.3104999058672526;0.033784599403832404;1.3109353158851718;0.00083787156018950136
-0.072500000000000009;-1.3051234712265236;0.0049905767387483577;1.3051330127625136;-1.3057540666125647;0.0043815398384821;1.3057614178580275;0.00087668494157375882
