# mode=одна пластина
# N=10
# lambda=1
# angle_degrees=45
# skin_depth=0.01
# alpha1=-1.5
# beta1=-0.5
# field_z=0.10000000000000001
slice_x;collocation_no_skin_re;collocation_skin_re;method_x;collocation_skin_re_method;galerkin_skin_re;abs_collocation_minus_galerkin
-1.339;-0.28543745367323259;-0.089159877816161415;-1.0962499999999999;-0.83605774007503575;-0.83536261084036845;0.0007917654426210385
-1.3380000000000001;-0.28890872879191221;-0.093207125630062393;-1.09375;-0.84048526413823854;-0.83981360052609211;0.00078141451060633241
-1.337;-0.29237093494598143;-0.097249648055283133;-1.0912500000000001;-0.84483502858110671;-0.84418758323382515;0.00077095973536190374
-1.3360000000000001;-0.29582404249808214;-0.10128739639100359;-1.0887500000000001;-0.84910687103697413;-0.84848441558120802;0.00076037606655500142
-1.335;-0.29926802162728849;-0.10532032206818742;-1.0862499999999999;-0.85330063610650364;-0.85270395928799769;0.00074964999631967912
-1.3340000000000001;-0.3027028423343161;-0.10934837664780417;-1.08375;-0.85741617533232883;-0.85684608112048788;0.00073878040499806869
-1.333;-0.30612847444672087;-0.11337151181915917;-1.08125;-0.86145334717304456;-0.86091065283975654;0.00072777941916851848
-1.3320000000000001;-0.30954488762407861;-0.11738967939829359;-1.0787499999999999;-0.86541201697658066;-0.8648975511538104;0.0007166732877885028
-1.331;-0.31295205136315485;-0.12140283132648466;-1.0762499999999999;-0.86929205695297829;-0.86880665767363041;0.00070550327483836681
-1.3300000000000001;-0.31634993500304476;-0.12541091966880635;-1.07375;-0.87309334614661527;-0.87263785887316869;0.00069432655600626934
-1.329;-0.31973850773029955;-0.12941389661278913;-1.07125;-0.87681577040790371;-0.87639104605328699;0.00068321709212006208
